"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",1.61,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",1.56,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",1.54,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",1.51,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",1.49,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",1.49,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",1.53,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",1.52,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",1.45,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",1.3,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",1.39,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",1.48,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",1.25,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",1.28,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",1.2,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",1.05,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",0.99,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",0.84,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",0.74,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",0.82,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",1.11,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",0.9,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",0.97,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",1.14,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",1.18,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",1.65,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",1.45,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",1.37,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",1.37,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1.53,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",1.34,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",1.52,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",3.89,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",4,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",3.94,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",3.74,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",3.79,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",4.12,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",4.05,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",4.28,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",4.55,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",4.69,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",4.57,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",4.75,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",4.87,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.85,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.69,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",6.64,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",7.23,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",7.86,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.82,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",8.77,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",9.15,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",9.45,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",8.82,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",8.58,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",8.53,
"POL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",9.35,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",32.64,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",30.68,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",30.83,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",29.3,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",28.57,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",27.48,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",29.53,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",27.64,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",26.7,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",25.26,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",21.61,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",19.64,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",19.53,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",18.4,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",18.04,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",15.53,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",12.81,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",19.04,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",18.96,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",18,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",14.1,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",11.82,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",12.41,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",13.65,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",14.9,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",16.83,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",14.44,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",14.8,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",16.29,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",15.14,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",19.53,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",19.35,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",15.78,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",17.95,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",18.76,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",16.43,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",18.97,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",17.79,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",16.4,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",13.67,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",15.29,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",16.18,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",13.76,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",16.89,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",14.71,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",13.13,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",16.75,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",17.69,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",17.54,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",19.65,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",23.23,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",22.49,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",20.31,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",24.66,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",26.04,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",22.6,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",25.79,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",21.22,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",24.94,
"PRT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",23.16,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",2.31,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",2.28,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",1.91,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",2.17,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",1.99,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",2.02,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",2.06,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",1.97,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",1.73,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",1.81,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",1.68,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",1.52,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",1.47,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",1.27,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",1.5,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",1.32,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",1.43,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",1.36,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",1.38,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1.54,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",1.37,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",1.57,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",2.64,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",3.13,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",2.8,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",2.43,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",2.39,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",2.5,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",2.58,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",2.75,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",4.13,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.98,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.47,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.98,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",4.29,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.48,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.28,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.12,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",6.76,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",7.43,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",7.45,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.16,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",8.31,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",8.9,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",9.61,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",9.56,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",9.15,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",9.11,
"SVK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",9.91,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",8.31,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",8.02,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",7.36,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",9.31,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",8.21,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",7.41,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",9.18,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",6.76,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",6.37,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",7.5,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",6.32,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",6.45,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",6.83,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",4.85,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",4.72,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",3.94,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",2.99,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",5.74,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",5.46,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",6.14,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",4.15,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",3.2,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",3.9,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",3.93,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",4.47,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",4.42,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",3.77,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",3.82,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",4.41,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",5.92,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",6.91,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",6.56,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",5.37,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",6.13,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",6.18,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",5.46,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",7.03,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",6.3,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",6.12,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",5.19,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",5.62,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.55,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",5.38,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",6.93,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.37,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.94,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",6.49,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",6.99,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",7.62,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",9.88,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",11.84,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",11.85,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",12.92,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",15.22,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",15.59,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",14.06,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",14.64,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",13.13,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",14.35,
"ESP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",14.7,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",25.83,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",27.66,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",27.09,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",25,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",25.33,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",25.06,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",23,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",24.19,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",21.67,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",18.77,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",17.2,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",20.43,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",20.43,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",22.38,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",23,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",21.84,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",19.44,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",19.15,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",20.91,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",21.2,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",22.5,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",22,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",21.64,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",24.36,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",24.87,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",24.02,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",21.33,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",23.75,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",23.13,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",24.24,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",24.43,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",22.58,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",26.13,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",27.01,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",23.05,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",25.5,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",23.03,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",26.95,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",27.43,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",26.64,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",31,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",28.16,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",25.34,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",24.48,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",25,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",28.79,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",28.7,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",30.42,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",31.47,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",34.86,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",33.4,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",32.91,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",36.9,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",34.45,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",35.73,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",43.02,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",38.25,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",39.9,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",37.82,
"SWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",40.78,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",28.33,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",27.79,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",25.22,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",21.81,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",21.66,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",22.2,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",23.44,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",23.74,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",21.6,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",18.38,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",18.35,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",15.51,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",13.61,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",13.97,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",14.66,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",17.91,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",13.67,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",18.11,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",16.64,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",16.55,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",16.44,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",18.51,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",19.79,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",17.54,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",15.03,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",15.23,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",15.14,
